timestamp,asset_id,indoor_co2_ppm,indoor_temp_c,total_power_kw,hvac_power_kw,lighting_power_kw,it_load_power_kw,emissions_co2_kg,audit_trait,crypto_signature
2025-11-03 08:00:00,Asset_06_NZ_Boundary,748,21.19,34.65,15.0,8.0,11.65,3.292,L0_CLEAN_COMPLIANT,sig_411c297c
2025-11-03 08:00:00,Asset_07_NZ_Boundary,669,21.85,34.81,15.0,8.0,11.81,3.307,L0_CLEAN_COMPLIANT,sig_4ae9ea89
2025-11-03 08:00:00,Asset_08_NZ_Boundary,626,21.71,34.55,15.0,8.0,11.55,3.282,L0_CLEAN_COMPLIANT,sig_6816e6d3
2025-11-03 08:00:00,Asset_09_NZ_Boundary,719,21.48,35.36,15.0,8.0,12.36,3.359,L0_CLEAN_COMPLIANT,sig_981215
2025-11-03 08:00:00,Asset_10_NZ_Boundary,601,21.23,35.48,15.0,8.0,12.48,3.371,L0_CLEAN_COMPLIANT,sig_afff39e
2025-11-03 08:15:00,Asset_01_NZ_Boundary,707,21.98,55.04,15.0,8.0,32.04,5.229,L2_HIGH_IT_LOAD,sig_9ff529b7
2025-11-03 08:15:00,Asset_02_NZ_Boundary,677,21.92,34.79,15.0,8.0,11.79,3.305,L0_CLEAN_COMPLIANT,sig_c237d270
2025-11-03 08:15:00,Asset_03_NZ_Boundary,577,21.21,35.28,15.0,8.0,12.28,3.352,L0_CLEAN_COMPLIANT,sig_12d30303
2025-11-03 08:15:00,Asset_04_NZ_Boundary,641,21.66,35.07,15.0,8.0,12.07,3.332,L0_CLEAN_COMPLIANT,sig_81cc1bdc
2025-11-03 08:15:00,Asset_05_NZ_Boundary,566,21.01,34.78,15.0,8.0,11.78,3.304,L0_CLEAN_COMPLIANT,sig_ba558f29
2025-11-03 08:15:00,Asset_06_NZ_Boundary,651,21.89,35.04,15.0,8.0,12.04,3.329,L0_CLEAN_COMPLIANT,sig_68bcbf23
2025-11-03 08:15:00,Asset_07_NZ_Boundary,740,21.25,34.77,15.0,8.0,11.77,3.303,L0_CLEAN_COMPLIANT,sig_5747c503
2025-11-03 08:15:00,Asset_08_NZ_Boundary,695,21.8,35.4,15.0,8.0,12.4,3.363,L0_CLEAN_COMPLIANT,sig_20e73a53
2025-11-03 08:15:00,Asset_09_NZ_Boundary,734,21.08,34.5,15.0,8.0,11.5,3.277,L0_CLEAN_COMPLIANT,sig_5251a751
2025-11-03 08:15:00,Asset_10_NZ_Boundary,677,21.2,35.12,15.0,8.0,12.12,3.336,L0_CLEAN_COMPLIANT,sig_1fe39f47
2025-11-03 08:30:00,Asset_01_NZ_Boundary,720,21.25,54.95,15.0,8.0,31.95,5.22,L2_HIGH_IT_LOAD,sig_24368205
2025-11-03 08:30:00,Asset_02_NZ_Boundary,638,21.2,35.18,15.0,8.0,12.18,3.342,L0_CLEAN_COMPLIANT,sig_6aacaa33
2025-11-03 08:30:00,Asset_03_NZ_Boundary,730,21.51,35.32,15.0,8.0,12.32,3.355,L0_CLEAN_COMPLIANT,sig_71b316a2
2025-11-03 08:30:00,Asset_04_NZ_Boundary,696,21.81,34.7,15.0,8.0,11.7,3.297,L0_CLEAN_COMPLIANT,sig_c7800d2b
2025-11-03 08:30:00,Asset_05_NZ_Boundary,564,21.05,34.66,15.0,8.0,11.66,3.293,L0_CLEAN_COMPLIANT,sig_ed458dd2
2025-11-03 08:30:00,Asset_06_NZ_Boundary,590,21.91,35.44,15.0,8.0,12.44,3.367,L0_CLEAN_COMPLIANT,sig_f1ddf560
2025-11-03 08:30:00,Asset_07_NZ_Boundary,649,21.43,35.41,15.0,8.0,12.41,3.364,L0_CLEAN_COMPLIANT,sig_5007df7a
2025-11-03 08:30:00,Asset_08_NZ_Boundary,700,21.76,34.88,15.0,8.0,11.88,3.314,L0_CLEAN_COMPLIANT,sig_5d32cf0c
2025-11-03 08:30:00,Asset_09_NZ_Boundary,679,21.04,35.42,15.0,8.0,12.42,3.365,L0_CLEAN_COMPLIANT,sig_f85e24a0
2025-11-03 08:30:00,Asset_10_NZ_Boundary,651,21.96,34.7,15.0,8.0,11.7,3.297,L0_CLEAN_COMPLIANT,sig_7b401629
2025-11-03 08:45:00,Asset_01_NZ_Boundary,585,21.94,54.6,15.0,8.0,31.6,5.187,L2_HIGH_IT_LOAD,sig_8696e383
2025-11-03 08:45:00,Asset_02_NZ_Boundary,714,21.23,34.83,15.0,8.0,11.83,3.309,L0_CLEAN_COMPLIANT,sig_8783193f
2025-11-03 08:45:00,Asset_03_NZ_Boundary,588,21.66,35.38,15.0,8.0,12.38,3.361,L0_CLEAN_COMPLIANT,sig_96e541f7
2025-11-03 08:45:00,Asset_04_NZ_Boundary,559,21.78,35.49,15.0,8.0,12.49,3.372,L0_CLEAN_COMPLIANT,sig_f2340d3c
2025-11-03 08:45:00,Asset_05_NZ_Boundary,588,21.98,34.66,15.0,8.0,11.66,3.293,L0_CLEAN_COMPLIANT,sig_9918fed5
2025-11-03 08:45:00,Asset_06_NZ_Boundary,606,21.72,34.87,15.0,8.0,11.87,3.313,L0_CLEAN_COMPLIANT,sig_ba7a528b
2025-11-03 08:45:00,Asset_07_NZ_Boundary,726,21.41,34.92,15.0,8.0,11.92,3.317,L0_CLEAN_COMPLIANT,sig_c907540a
2025-11-03 08:45:00,Asset_08_NZ_Boundary,631,21.43,34.83,15.0,8.0,11.83,3.309,L0_CLEAN_COMPLIANT,sig_61d2bcb8
2025-11-03 08:45:00,Asset_09_NZ_Boundary,666,21.85,34.56,15.0,8.0,11.56,3.283,L0_CLEAN_COMPLIANT,sig_1ba6cf01
2025-11-03 08:45:00,Asset_10_NZ_Boundary,596,21.03,34.56,15.0,8.0,11.56,3.283,L0_CLEAN_COMPLIANT,sig_970088c0
2025-11-03 09:00:00,Asset_01_NZ_Boundary,590,21.57,55.07,15.0,8.0,32.07,5.232,L2_HIGH_IT_LOAD,sig_8819b6fe
2025-11-03 09:00:00,Asset_02_NZ_Boundary,616,21.48,35.11,15.0,8.0,12.11,3.335,L0_CLEAN_COMPLIANT,sig_200b9c0f
2025-11-03 09:00:00,Asset_03_NZ_Boundary,662,21.44,34.89,15.0,8.0,11.89,3.315,L0_CLEAN_COMPLIANT,sig_364ac634
2025-11-03 09:00:00,Asset_04_NZ_Boundary,654,21.47,34.88,15.0,8.0,11.88,3.314,L0_CLEAN_COMPLIANT,sig_b2763627
2025-11-03 09:00:00,Asset_05_NZ_Boundary,687,21.5,35.49,15.0,8.0,12.49,3.372,L0_CLEAN_COMPLIANT,sig_cf5945ba
2025-11-03 09:00:00,Asset_06_NZ_Boundary,711,21.21,35.48,15.0,8.0,12.48,3.371,L0_CLEAN_COMPLIANT,sig_b4b5636e
2025-11-03 09:00:00,Asset_07_NZ_Boundary,607,21.6,35.22,15.0,8.0,12.22,3.346,L0_CLEAN_COMPLIANT,sig_e70d4ba6
2025-11-03 09:00:00,Asset_08_NZ_Boundary,699,21.7,34.66,15.0,8.0,11.66,3.293,L0_CLEAN_COMPLIANT,sig_63f45764
2025-11-03 09:00:00,Asset_09_NZ_Boundary,664,21.56,34.97,15.0,8.0,11.97,3.322,L0_CLEAN_COMPLIANT,sig_d4b3796c
2025-11-03 09:00:00,Asset_10_NZ_Boundary,635,21.26,34.58,15.0,8.0,11.58,3.285,L0_CLEAN_COMPLIANT,sig_fdc9e67f
2025-11-03 09:15:00,Asset_01_NZ_Boundary,680,21.42,55.52,15.84,8.0,31.68,5.274,L2_HIGH_IT_LOAD,sig_673c3c13
2025-11-03 09:15:00,Asset_02_NZ_Boundary,663,21.22,35.88,15.84,8.0,12.04,3.409,L0_CLEAN_COMPLIANT,sig_cc4d7324
2025-11-03 09:15:00,Asset_03_NZ_Boundary,711,21.78,35.78,15.84,8.0,11.94,3.399,L0_CLEAN_COMPLIANT,sig_cc29f81d
2025-11-03 09:15:00,Asset_04_NZ_Boundary,583,21.86,35.69,15.84,8.0,11.85,3.391,L0_CLEAN_COMPLIANT,sig_f9403933
2025-11-03 09:15:00,Asset_05_NZ_Boundary,686,21.04,35.82,15.84,8.0,11.98,3.403,L0_CLEAN_COMPLIANT,sig_107788a3
2025-11-03 09:15:00,Asset_06_NZ_Boundary,716,21.97,35.9,15.84,8.0,12.06,3.41,L0_CLEAN_COMPLIANT,sig_a568fcbd
2025-11-03 09:15:00,Asset_07_NZ_Boundary,597,21.76,35.43,15.84,8.0,11.59,3.366,L0_CLEAN_COMPLIANT,sig_a9cfa903
2025-11-03 09:15:00,Asset_08_NZ_Boundary,642,21.79,35.8,15.84,8.0,11.96,3.401,L0_CLEAN_COMPLIANT,sig_5d88b786
2025-11-03 09:15:00,Asset_09_NZ_Boundary,744,21.04,35.85,15.84,8.0,12.01,3.406,L0_CLEAN_COMPLIANT,sig_391516b5
2025-11-03 09:15:00,Asset_10_NZ_Boundary,633,21.64,35.61,15.84,8.0,11.77,3.383,L0_CLEAN_COMPLIANT,sig_77dd558c
2025-11-03 09:30:00,Asset_01_NZ_Boundary,704,21.81,57.31,16.88,8.0,32.43,5.444,L2_HIGH_IT_LOAD,sig_50718790
2025-11-03 09:30:00,Asset_02_NZ_Boundary,624,21.94,37.09,16.88,8.0,12.22,3.524,L0_CLEAN_COMPLIANT,sig_e30b220a
2025-11-03 09:30:00,Asset_03_NZ_Boundary,641,21.61,37.09,16.88,8.0,12.21,3.524,L0_CLEAN_COMPLIANT,sig_3a900632
2025-11-03 09:30:00,Asset_04_NZ_Boundary,613,21.94,36.47,16.88,8.0,11.6,3.465,L0_CLEAN_COMPLIANT,sig_e416fa71
2025-11-03 09:30:00,Asset_05_NZ_Boundary,715,21.95,36.85,16.88,8.0,11.97,3.501,L0_CLEAN_COMPLIANT,sig_3010353e
2025-11-03 09:30:00,Asset_06_NZ_Boundary,621,21.47,36.56,16.88,8.0,11.68,3.473,L0_CLEAN_COMPLIANT,sig_7228bdf9
2025-11-03 09:30:00,Asset_07_NZ_Boundary,695,21.26,36.74,16.88,8.0,11.86,3.49,L0_CLEAN_COMPLIANT,sig_100fc9bf
2025-11-03 09:30:00,Asset_08_NZ_Boundary,614,21.1,37.07,16.88,8.0,12.19,3.522,L0_CLEAN_COMPLIANT,sig_7aab65ef
2025-11-03 09:30:00,Asset_09_NZ_Boundary,610,21.91,36.69,16.88,8.0,11.81,3.486,L0_CLEAN_COMPLIANT,sig_9913a700
2025-11-03 09:30:00,Asset_10_NZ_Boundary,577,21.52,36.86,16.88,8.0,11.98,3.502,L0_CLEAN_COMPLIANT,sig_93c8d3ec
2025-11-03 09:45:00,Asset_01_NZ_Boundary,684,21.11,57.9,17.91,8.0,31.99,5.5,L2_HIGH_IT_LOAD,sig_121ae248
2025-11-03 09:45:00,Asset_02_NZ_Boundary,733,21.78,37.87,17.91,8.0,11.96,3.598,L0_CLEAN_COMPLIANT,sig_a7ed26b
2025-11-03 09:45:00,Asset_03_NZ_Boundary,690,21.87,37.84,17.91,8.0,11.93,3.595,L0_CLEAN_COMPLIANT,sig_8fab258d
2025-11-03 09:45:00,Asset_04_NZ_Boundary,578,21.26,38.33,17.91,8.0,12.42,3.641,L0_CLEAN_COMPLIANT,sig_d06657fc
2025-11-03 09:45:00,Asset_05_NZ_Boundary,700,21.14,37.79,17.91,8.0,11.88,3.59,L0_CLEAN_COMPLIANT,sig_ab16015a
2025-11-03 09:45:00,Asset_06_NZ_Boundary,588,21.33,37.45,17.91,8.0,11.54,3.558,L0_CLEAN_COMPLIANT,sig_c8fc29d1
2025-11-03 09:45:00,Asset_07_NZ_Boundary,699,21.34,38.07,17.91,8.0,12.16,3.617,L0_CLEAN_COMPLIANT,sig_b0a59d0c
2025-11-03 09:45:00,Asset_08_NZ_Boundary,681,21.12,38.18,17.91,8.0,12.27,3.627,L0_CLEAN_COMPLIANT,sig_6a6abed5
2025-11-03 09:45:00,Asset_09_NZ_Boundary,585,21.42,37.57,17.91,8.0,11.66,3.569,L0_CLEAN_COMPLIANT,sig_f591c1af
2025-11-03 09:45:00,Asset_10_NZ_Boundary,718,21.0,38.04,17.91,8.0,12.13,3.614,L0_CLEAN_COMPLIANT,sig_54657a74
2025-11-03 10:00:00,Asset_01_NZ_Boundary,675,21.84,58.45,18.9,8.0,31.55,5.553,L2_HIGH_IT_LOAD,sig_bebf0d3e
2025-11-03 10:00:00,Asset_02_NZ_Boundary,649,21.08,38.72,18.9,8.0,11.82,3.678,L0_CLEAN_COMPLIANT,sig_f9ba879b
2025-11-03 10:00:00,Asset_03_NZ_Boundary,652,21.73,38.43,18.9,8.0,11.53,3.651,L0_CLEAN_COMPLIANT,sig_67866ee8
2025-11-03 10:00:00,Asset_04_NZ_Boundary,681,21.61,38.68,18.9,8.0,11.78,3.675,L0_CLEAN_COMPLIANT,sig_a8f25ecb
2025-11-03 10:00:00,Asset_05_NZ_Boundary,659,21.65,38.82,18.9,8.0,11.92,3.688,L0_CLEAN_COMPLIANT,sig_6e255c9d
2025-11-03 10:00:00,Asset_06_NZ_Boundary,730,21.12,38.49,18.9,8.0,11.59,3.657,L0_CLEAN_COMPLIANT,sig_c3147a07
2025-11-03 10:00:00,Asset_07_NZ_Boundary,714,21.76,39.23,18.9,8.0,12.33,3.727,L0_CLEAN_COMPLIANT,sig_c1799697
2025-11-03 10:00:00,Asset_08_NZ_Boundary,616,21.87,38.69,18.9,8.0,11.79,3.676,L0_CLEAN_COMPLIANT,sig_6ac6d89f
2025-11-03 10:00:00,Asset_09_NZ_Boundary,633,21.06,39.0,18.9,8.0,12.1,3.705,L0_CLEAN_COMPLIANT,sig_d01841d7
2025-11-03 10:00:00,Asset_10_NZ_Boundary,555,21.45,38.43,18.9,8.0,11.53,3.651,L0_CLEAN_COMPLIANT,sig_d3f795f1
2025-11-03 10:15:00,Asset_01_NZ_Boundary,570,21.94,59.63,19.21,8.0,32.42,5.665,L2_HIGH_IT_LOAD,sig_7e205266
2025-11-03 10:15:00,Asset_02_NZ_Boundary,622,21.14,38.81,19.21,8.0,11.6,3.687,L0_CLEAN_COMPLIANT,sig_e7df0db1
2025-11-03 10:15:00,Asset_03_NZ_Boundary,713,21.2,39.04,19.21,8.0,11.82,3.709,L0_CLEAN_COMPLIANT,sig_41175faa
2025-11-03 10:15:00,Asset_04_NZ_Boundary,615,21.97,39.03,19.21,8.0,11.82,3.708,L0_CLEAN_COMPLIANT,sig_28b2916f
2025-11-03 10:15:00,Asset_05_NZ_Boundary,558,21.82,39.0,19.21,8.0,11.78,3.705,L0_CLEAN_COMPLIANT,sig_9c61cb79
2025-11-03 10:15:00,Asset_06_NZ_Boundary,749,21.18,39.21,19.21,8.0,11.99,3.725,L0_CLEAN_COMPLIANT,sig_42593c5c
2025-11-03 10:15:00,Asset_07_NZ_Boundary,583,21.4,39.69,19.21,8.0,12.47,3.771,L0_CLEAN_COMPLIANT,sig_dfba4682
2025-11-03 10:15:00,Asset_08_NZ_Boundary,723,21.89,39.65,19.21,8.0,12.44,3.767,L0_CLEAN_COMPLIANT,sig_d76b57c1
2025-11-03 10:15:00,Asset_09_NZ_Boundary,742,21.93,39.51,19.21,8.0,12.3,3.753,L0_CLEAN_COMPLIANT,sig_d699a1f1
2025-11-03 10:15:00,Asset_10_NZ_Boundary,561,21.84,39.56,19.21,8.0,12.35,3.758,L0_CLEAN_COMPLIANT,sig_3ea5912b
2025-11-03 10:30:00,Asset_01_NZ_Boundary,625,21.73,59.27,19.58,8.0,31.7,5.631,L2_HIGH_IT_LOAD,sig_c9ff3b28
2025-11-03 10:30:00,Asset_02_NZ_Boundary,561,21.26,39.56,19.58,8.0,11.99,3.758,L0_CLEAN_COMPLIANT,sig_26254164
2025-11-03 10:30:00,Asset_03_NZ_Boundary,577,21.41,39.49,19.58,8.0,11.91,3.752,L0_CLEAN_COMPLIANT,sig_32148874
2025-11-03 10:30:00,Asset_04_NZ_Boundary,695,21.29,39.87,19.58,8.0,12.3,3.788,L0_CLEAN_COMPLIANT,sig_a1777699
2025-11-03 10:30:00,Asset_05_NZ_Boundary,611,21.67,39.75,19.58,8.0,12.18,3.776,L0_CLEAN_COMPLIANT,sig_13f6243
2025-11-03 10:30:00,Asset_06_NZ_Boundary,605,21.76,39.7,19.58,8.0,12.12,3.772,L0_CLEAN_COMPLIANT,sig_b893604f
2025-11-03 10:30:00,Asset_07_NZ_Boundary,664,21.63,39.68,19.58,8.0,12.11,3.77,L0_CLEAN_COMPLIANT,sig_435d2c24
2025-11-03 10:30:00,Asset_08_NZ_Boundary,746,21.72,39.11,19.58,8.0,11.54,3.715,L0_CLEAN_COMPLIANT,sig_d586f0e0
2025-11-03 10:30:00,Asset_09_NZ_Boundary,651,21.74,39.13,19.58,8.0,11.56,3.717,L0_CLEAN_COMPLIANT,sig_a174beea
2025-11-03 10:30:00,Asset_10_NZ_Boundary,741,21.84,40.02,19.58,8.0,12.45,3.802,L0_CLEAN_COMPLIANT,sig_9d896db0
2025-11-03 10:45:00,Asset_01_NZ_Boundary,663,21.58,60.07,19.89,8.0,32.18,5.707,L2_HIGH_IT_LOAD,sig_c8f80534
2025-11-03 10:45:00,Asset_02_NZ_Boundary,598,21.62,40.27,19.89,8.0,12.38,3.826,L0_CLEAN_COMPLIANT,sig_8a453098
2025-11-03 10:45:00,Asset_03_NZ_Boundary,612,21.41,40.36,19.89,8.0,12.47,3.834,L0_CLEAN_COMPLIANT,sig_608c8e8f
2025-11-03 10:45:00,Asset_04_NZ_Boundary,566,21.56,40.36,19.89,8.0,12.47,3.834,L0_CLEAN_COMPLIANT,sig_8edbe985
2025-11-03 10:45:00,Asset_05_NZ_Boundary,623,21.71,39.8,19.89,8.0,11.91,3.781,L0_CLEAN_COMPLIANT,sig_d98edd9b
2025-11-03 10:45:00,Asset_06_NZ_Boundary,561,21.84,39.6,19.89,8.0,11.71,3.762,L0_CLEAN_COMPLIANT,sig_8852e7cd
2025-11-03 10:45:00,Asset_07_NZ_Boundary,552,21.19,39.86,19.89,8.0,11.97,3.787,L0_CLEAN_COMPLIANT,sig_430f45b4
2025-11-03 10:45:00,Asset_08_NZ_Boundary,560,21.49,39.47,19.89,8.0,11.58,3.75,L0_CLEAN_COMPLIANT,sig_d10e53f4
2025-11-03 10:45:00,Asset_09_NZ_Boundary,575,21.65,40.36,19.89,8.0,12.47,3.834,L0_CLEAN_COMPLIANT,sig_da45b7f5
2025-11-03 10:45:00,Asset_10_NZ_Boundary,679,21.07,39.66,19.89,8.0,11.77,3.768,L0_CLEAN_COMPLIANT,sig_cf443534
2025-11-03 11:00:00,Asset_01_NZ_Boundary,673,21.67,60.33,20.25,8.0,32.08,5.731,L2_HIGH_IT_LOAD,sig_2a4882e0
2025-11-03 11:00:00,Asset_02_NZ_Boundary,646,21.84,40.42,20.25,8.0,12.17,3.84,L0_CLEAN_COMPLIANT,sig_e1511ec6
2025-11-03 11:00:00,Asset_03_NZ_Boundary,724,21.5,40.25,20.25,8.0,12.0,3.824,L0_CLEAN_COMPLIANT,sig_9a189e92
2025-11-03 11:00:00,Asset_04_NZ_Boundary,724,21.26,40.63,20.25,8.0,12.38,3.86,L0_CLEAN_COMPLIANT,sig_1b5450e9
2025-11-03 11:00:00,Asset_05_NZ_Boundary,570,21.78,40.32,20.25,8.0,12.07,3.83,L0_CLEAN_COMPLIANT,sig_de0ef3e7
2025-11-03 11:00:00,Asset_06_NZ_Boundary,653,21.53,40.35,20.25,8.0,12.1,3.833,L0_CLEAN_COMPLIANT,sig_bc501eaf
2025-11-03 11:00:00,Asset_07_NZ_Boundary,616,21.68,40.55,20.25,8.0,12.3,3.852,L0_CLEAN_COMPLIANT,sig_f45fc6e4
2025-11-03 11:00:00,Asset_08_NZ_Boundary,632,21.22,40.57,20.25,8.0,12.32,3.854,L0_CLEAN_COMPLIANT,sig_e9f49cd1
2025-11-03 11:00:00,Asset_09_NZ_Boundary,707,21.34,40.12,20.25,8.0,11.87,3.811,L0_CLEAN_COMPLIANT,sig_53fb3e25
2025-11-03 11:00:00,Asset_10_NZ_Boundary,713,21.96,40.08,20.25,8.0,11.83,3.808,L0_CLEAN_COMPLIANT,sig_4b3eec93
2025-11-03 11:15:00,Asset_01_NZ_Boundary,749,21.72,61.18,21.06,8.0,32.12,5.812,L2_HIGH_IT_LOAD,sig_2216a744
2025-11-03 11:15:00,Asset_02_NZ_Boundary,593,21.28,40.7,21.06,8.0,11.64,3.867,L0_CLEAN_COMPLIANT,sig_2767c9a6
2025-11-03 11:15:00,Asset_03_NZ_Boundary,645,21.18,41.16,21.06,8.0,12.1,3.91,L0_CLEAN_COMPLIANT,sig_69d84f91
2025-11-03 11:15:00,Asset_04_NZ_Boundary,655,21.55,41.09,21.06,8.0,12.03,3.904,L0_CLEAN_COMPLIANT,sig_6e7f7c3b
2025-11-03 11:15:00,Asset_05_NZ_Boundary,611,21.11,40.74,21.06,8.0,11.68,3.87,L0_CLEAN_COMPLIANT,sig_13198c65
2025-11-03 11:15:00,Asset_06_NZ_Boundary,606,21.64,41.12,21.06,8.0,12.06,3.906,L0_CLEAN_COMPLIANT,sig_a3cd1180
2025-11-03 11:15:00,Asset_07_NZ_Boundary,552,21.22,41.02,21.06,8.0,11.96,3.897,L0_CLEAN_COMPLIANT,sig_7a8d50cf
2025-11-03 11:15:00,Asset_08_NZ_Boundary,674,21.73,41.2,21.06,8.0,12.14,3.914,L0_CLEAN_COMPLIANT,sig_7b9fb630
2025-11-03 11:15:00,Asset_09_NZ_Boundary,568,21.23,41.23,21.06,8.0,12.17,3.917,L0_CLEAN_COMPLIANT,sig_ddb876d0
2025-11-03 11:15:00,Asset_10_NZ_Boundary,625,21.35,40.93,21.06,8.0,11.87,3.888,L0_CLEAN_COMPLIANT,sig_c3211c0f
2025-11-03 11:30:00,Asset_01_NZ_Boundary,681,21.81,61.74,21.83,8.0,31.91,5.865,L2_HIGH_IT_LOAD,sig_8ccb8187
2025-11-03 11:30:00,Asset_02_NZ_Boundary,731,21.53,41.36,21.83,8.0,11.54,3.929,L0_CLEAN_COMPLIANT,sig_8882f2bd
2025-11-03 11:30:00,Asset_03_NZ_Boundary,636,21.61,41.39,21.83,8.0,11.56,3.932,L0_CLEAN_COMPLIANT,sig_6ef22e89
2025-11-03 11:30:00,Asset_04_NZ_Boundary,662,21.93,41.39,21.83,8.0,11.57,3.932,L0_CLEAN_COMPLIANT,sig_e81b19a9
2025-11-03 11:30:00,Asset_05_NZ_Boundary,571,21.78,41.89,21.83,8.0,12.06,3.98,L0_CLEAN_COMPLIANT,sig_75f05d0d
2025-11-03 11:30:00,Asset_06_NZ_Boundary,662,21.09,41.93,21.83,8.0,12.11,3.983,L0_CLEAN_COMPLIANT,sig_a87e8763
2025-11-03 11:30:00,Asset_07_NZ_Boundary,669,21.17,42.13,21.83,8.0,12.3,4.002,L0_CLEAN_COMPLIANT,sig_f36d68dc
2025-11-03 11:30:00,Asset_08_NZ_Boundary,714,21.32,41.55,21.83,8.0,11.72,3.947,L0_CLEAN_COMPLIANT,sig_8b379b91
2025-11-03 11:30:00,Asset_09_NZ_Boundary,607,21.3,41.79,21.83,8.0,11.96,3.97,L0_CLEAN_COMPLIANT,sig_a7959da5
2025-11-03 11:30:00,Asset_10_NZ_Boundary,562,21.46,42.14,21.83,8.0,12.31,4.003,L0_CLEAN_COMPLIANT,sig_3352a28f
2025-11-03 11:45:00,Asset_01_NZ_Boundary,658,21.99,62.84,22.59,8.0,32.25,5.97,L2_HIGH_IT_LOAD,sig_645a6950
2025-11-03 11:45:00,Asset_02_NZ_Boundary,716,21.36,42.35,22.59,8.0,11.76,4.023,L0_CLEAN_COMPLIANT,sig_d5e5da82
2025-11-03 11:45:00,Asset_03_NZ_Boundary,687,21.83,42.17,22.59,8.0,11.58,4.006,L0_CLEAN_COMPLIANT,sig_b5132a07
2025-11-03 11:45:00,Asset_04_NZ_Boundary,561,21.55,42.77,22.59,8.0,12.18,4.063,L0_CLEAN_COMPLIANT,sig_9c5776b4
2025-11-03 11:45:00,Asset_05_NZ_Boundary,612,21.18,42.91,22.59,8.0,12.32,4.076,L0_CLEAN_COMPLIANT,sig_a66f9f7e
2025-11-03 11:45:00,Asset_06_NZ_Boundary,569,21.96,42.61,22.59,8.0,12.02,4.048,L0_CLEAN_COMPLIANT,sig_42fbd724
2025-11-03 11:45:00,Asset_07_NZ_Boundary,736,21.39,42.72,22.59,8.0,12.13,4.058,L0_CLEAN_COMPLIANT,sig_c5b7bdc5
2025-11-03 11:45:00,Asset_08_NZ_Boundary,646,21.79,42.76,22.59,8.0,12.17,4.062,L0_CLEAN_COMPLIANT,sig_2723a25b
2025-11-03 11:45:00,Asset_09_NZ_Boundary,718,21.54,42.4,22.59,8.0,11.81,4.028,L0_CLEAN_COMPLIANT,sig_a69798e3
2025-11-03 11:45:00,Asset_10_NZ_Boundary,735,21.89,42.88,22.59,8.0,12.29,4.074,L0_CLEAN_COMPLIANT,sig_6e275c6d
2025-11-03 12:00:00,Asset_01_NZ_Boundary,725,21.39,63.74,23.4,8.0,32.34,6.055,L2_HIGH_IT_LOAD,sig_fd48b791
2025-11-03 12:00:00,Asset_02_NZ_Boundary,609,21.04,43.05,23.4,8.0,11.65,4.09,L0_CLEAN_COMPLIANT,sig_eee67720
2025-11-03 12:00:00,Asset_03_NZ_Boundary,714,21.04,43.8,23.4,8.0,12.4,4.161,L0_CLEAN_COMPLIANT,sig_97808932
2025-11-03 12:00:00,Asset_04_NZ_Boundary,709,21.19,43.62,23.4,8.0,12.22,4.144,L0_CLEAN_COMPLIANT,sig_fce4ce7b
2025-11-03 12:00:00,Asset_05_NZ_Boundary,727,21.44,43.32,23.4,8.0,11.92,4.115,L0_CLEAN_COMPLIANT,sig_3808291d
2025-11-03 12:00:00,Asset_06_NZ_Boundary,603,21.31,43.61,23.4,8.0,12.21,4.143,L0_CLEAN_COMPLIANT,sig_9fbed7a6
2025-11-03 12:00:00,Asset_07_NZ_Boundary,668,21.13,43.24,23.4,8.0,11.84,4.108,L0_CLEAN_COMPLIANT,sig_d28c564e
2025-11-03 12:00:00,Asset_08_NZ_Boundary,706,21.31,43.45,23.4,8.0,12.05,4.128,L0_CLEAN_COMPLIANT,sig_1a12c451
2025-11-03 12:00:00,Asset_09_NZ_Boundary,731,21.99,43.19,23.4,8.0,11.79,4.103,L0_CLEAN_COMPLIANT,sig_fee7950a
2025-11-03 12:00:00,Asset_10_NZ_Boundary,550,21.02,43.27,23.4,8.0,11.87,4.111,L0_CLEAN_COMPLIANT,sig_f3c585b3
2025-11-03 12:15:00,Asset_01_NZ_Boundary,551,21.03,63.73,23.85,8.0,31.88,6.054,L2_HIGH_IT_LOAD,sig_adf46167
2025-11-03 12:15:00,Asset_02_NZ_Boundary,573,21.32,44.26,23.85,8.0,12.41,4.205,L0_CLEAN_COMPLIANT,sig_a8753e89
2025-11-03 12:15:00,Asset_03_NZ_Boundary,749,21.94,44.09,23.85,8.0,12.24,4.189,L0_CLEAN_COMPLIANT,sig_a781e9e2
2025-11-03 12:15:00,Asset_04_NZ_Boundary,598,21.82,43.61,23.85,8.0,11.76,4.143,L0_CLEAN_COMPLIANT,sig_dff0d204
2025-11-03 12:15:00,Asset_05_NZ_Boundary,663,21.42,43.67,23.85,8.0,11.82,4.149,L0_CLEAN_COMPLIANT,sig_c08f2306
2025-11-03 12:15:00,Asset_06_NZ_Boundary,658,21.9,43.79,23.85,8.0,11.94,4.16,L0_CLEAN_COMPLIANT,sig_8b9c2648
2025-11-03 12:15:00,Asset_07_NZ_Boundary,589,21.85,44.24,23.85,8.0,12.39,4.203,L0_CLEAN_COMPLIANT,sig_3e1163e5
2025-11-03 12:15:00,Asset_08_NZ_Boundary,665,21.3,44.03,23.85,8.0,12.18,4.183,L0_CLEAN_COMPLIANT,sig_522f8326
